net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;0.126225;0.0882273;0.307224;0.217223;0.172235;0.171209;0.127228;0.330234;0.581233;0.490214;0.204236;0.365207;0.719232;0.367229;0.289219;0.567219;0.570219;0.168222;0.817232;0.812222;0.935221;0.571211;0.854229;1.12622;0.777221;0.407229;0.530234;0.970231;1.14623;0.777222;0.606231;1.01523;0.969229;0.892231;0.530218;0.363224;0.648219;0.885221;0.645222
;0.166211;0.133222;0.0902307;0.258226;0.223227;0.251224;0.288221;0.371229;0.249227;0.573223;0.244217;0.40721;0.130212;0.449211;0.374222;0.609227;0.611223;0.248209;0.859233;0.856229;0.979229;0.612229;0.942239;0.163226;0.820214;0.487233;0.610229;1.01721;0.207221;0.821234;0.727227;1.05924;1.01222;0.934232;0.651225;0.563222;0.861216;0.925223;0.765214
;0.0922117;0.183234;0.178226;0.298219;0.316223;0.291218;0.329229;0.411217;0.291218;0.658229;0.326234;0.451203;0.331227;0.490216;0.414223;0.649232;0.652222;0.329228;0.917233;0.896229;1.01923;0.696226;0.163225;0.243221;0.873217;0.567222;0.692217;1.06624;0.527229;0.864227;0.770221;1.09923;1.13722;0.974212;0.691212;0.683227;0.901227;1.04623;0.886227
;0.0872113;0.239236;0.225224;0.0872113;0.125233;0.377226;0.369226;0.452226;0.376227;0.699224;0.406235;0.493233;0.452224;0.530216;0.456211;0.689238;0.694227;0.450219;0.129233;0.937231;1.08023;0.736239;0.203232;0.363231;0.918231;0.60723;0.733219;1.10722;0.567211;0.90521;0.811223;1.13921;0.484204;1.01422;0.771227;0.763225;0.958224;1.12722;1.00821
;0.138225;0.288231;0.273219;0.170229;0.165229;0.419226;0.409223;0.492217;0.416205;0.760231;0.447222;0.580232;0.493224;0.57021;0.496212;0.740222;0.739231;0.490214;0.209217;0.126229;0.127207;0.776219;0.243231;0.403224;0.285225;0.647229;0.774211;1.15121;0.607218;0.371213;0.851225;1.18522;0.524224;1.05623;0.858228;0.845212;0.406207;1.16723;1.04823
;0.187212;0.0892273;0.316221;0.212211;0.126222;0.45921;0.463212;0.533224;0.513227;0.204207;0.487206;0.627205;0.573216;0.611234;0.539227;0.783224;0.780214;0.53323;0.289232;0.246218;0.247229;0.823229;0.403212;0.483226;0.406223;0.687209;0.818228;0.251225;0.687226;0.732223;0.892225;0.285221;0.725223;1.09722;0.898239;0.932221;0.606216;1.25222;1.08822
;0.0862117;0.129231;0.0862308;0.255216;0.170223;0.507227;0.125214;0.127221;0.556234;0.24521;0.527224;0.672232;0.617233;0.651226;0.579229;0.826228;0.820227;0.613229;0.369223;0.447214;0.32721;0.875216;0.56622;0.523231;0.446229;0.727219;0.869224;0.29123;0.768223;0.772225;0.934223;0.486221;0.808223;1.13721;0.946227;0.972211;0.687221;1.2972;1.12923
;0.149225;0.170234;0.167231;0.296227;0.259222;0.128226;0.166213;0.207207;0.617205;0.329223;0.570228;0.333229;0.658211;0.733227;0.621214;0.881227;0.860236;0.653229;0.409227;0.488211;0.407211;0.207211;0.607216;0.563235;0.526216;0.769231;0.911216;0.412234;0.809224;0.812226;0.974233;0.566206;0.848227;1.17922;0.989233;1.01323;0.769232;1.33722;1.26622
;0.201211;0.218236;0.209226;0.340219;0.302229;0.168229;0.206212;0.372229;0.125226;0.455216;0.675226;0.373212;0.701209;0.796227;0.662224;0.528222;0.906227;0.693229;0.450214;0.528229;0.448221;0.247216;0.68921;0.644239;0.606229;0.809218;0.969214;0.452217;0.849229;0.852204;1.05521;0.606205;0.890229;1.26321;1.03822;1.05522;0.889224;0.523229;1.30723
;0.0902113;0.274222;0.257221;0.389226;0.344233;0.20821;0.251228;0.413223;0.166217;0.499229;0.166206;0.459225;0.741214;0.125229;0.702237;0.570211;0.957233;0.739231;0.570219;0.569227;0.488227;0.287221;0.729229;0.725229;0.72723;0.849216;0.331215;0.574216;0.929225;0.893231;1.10222;0.687216;0.93023;1.30821;1.09222;1.0992;0.934223;0.644205;1.35024
;0.134212;0.142234;0.311231;0.171226;0.390214;0.250229;0.292227;0.454229;0.250223;0.541219;0.248225;0.500227;0.166211;0.205231;0.761217;0.613209;0.290227;0.780234;0.691205;0.60921;0.568219;0.407224;0.776219;0.766222;0.768219;0.932233;0.491219;0.734216;0.969205;0.975219;0.568229;0.727237;1.01123;1.34823;0.328229;1.14722;0.975222;0.807211;0.570229
;0.191225;0.186236;0.0892209;0.254211;0.0872065;0.291238;0.340223;0.512223;0.291213;0.591223;0.288224;0.547218;0.206227;0.246222;0.803229;0.371231;0.330214;0.822227;0.734214;0.649218;0.649209;0.487226;0.819231;0.806219;0.808211;0.973224;0.531224;0.775219;1.01123;1.01722;0.608227;0.767221;1.06122;0.405219;0.368234;0.327209;1.01522;0.847213;0.658226
;0.0832247;0.235231;0.130231;0.311216;0.127229;0.332209;0.380226;0.167229;0.371221;0.653214;0.372231;0.587221;0.326223;0.326234;0.848227;0.413239;0.371232;0.870218;0.777219;0.689238;0.730232;0.613239;0.865223;0.84622;0.848229;1.01522;0.611231;0.815227;1.05322;1.05821;0.648221;0.807227;0.209214;0.525209;0.568222;0.647228;1.05621;0.887221;0.699231
;0.126211;0.129227;0.174231;0.0872109;0.209235;0.383227;0.42021;0.288216;0.411227;0.126219;0.412227;0.630232;0.368217;0.531216;0.203223;0.453214;0.412207;0.924222;0.818229;0.770233;0.770233;0.699227;0.907226;0.886219;0.945226;1.10822;0.692211;0.855231;1.09322;1.09823;0.689219;0.848231;0.409229;0.607215;0.689226;0.687222;1.11021;0.929226;0.741212
;0.169212;0.171234;0.215226;0.127226;0.249214;0.424214;0.464222;0.328235;0.454221;0.333205;0.458217;0.670225;0.408227;0.574219;0.283229;0.49421;0.452223;0.0892294;0.910222;0.81123;0.853203;0.781222;0.950226;0.927211;0.988214;1.15922;0.772217;0.936225;1.15122;1.14023;0.729224;0.928229;0.449232;0.647226;0.817205;0.849233;1.16722;0.980222;0.781216
;0.139211;0.225222;0.261231;0.168211;0.289227;0.464217;0.506221;0.373229;0.500227;0.373207;0.127216;0.0892097;0.448214;0.617212;0.445214;0.578214;0.492216;0.209222;0.961231;0.896222;0.893223;0.822225;0.211234;1.01523;1.03123;0.167217;0.812227;0.976222;0.283222;1.18423;0.769211;0.968226;0.529224;0.809225;0.863221;0.892234;0.410224;1.02023;0.821223
;0.0872117;0.0852308;0.310224;0.208216;0.330233;0.089219;0.546232;0.413217;0.540221;0.414218;0.167234;0.209219;0.490214;0.657227;0.525227;0.623218;0.659231;0.249217;0.126238;0.956209;0.947216;0.878233;0.331224;1.05922;1.07722;0.207216;0.893234;1.01821;0.403237;0.206219;0.809232;1.05322;0.691214;0.851229;0.970231;0.932229;0.571227;1.06023;0.866213
;0.134225;0.126236;0.367219;0.250227;0.415217;0.129218;0.592226;0.465212;0.601219;0.463209;0.207228;0.24923;0.571224;0.698227;0.608227;0.665227;0.700214;0.369229;0.286229;0.170235;0.283223;0.328237;0.453225;1.10024;0.329229;0.287217;0.933214;1.06923;0.563215;0.367229;0.849221;1.09422;0.811223;0.896229;0.249227;0.974219;0.612214;1.10822;0.907229
;0.175211;0.168227;0.0852308;0.291223;0.170223;0.17121;0.647229;0.510223;0.123227;0.506223;0.248227;0.455221;0.611218;0.746214;0.650223;0.710231;0.743222;0.409219;0.36621;0.250219;0.36321;0.368229;0.493239;1.15323;0.370231;0.648229;0.979222;1.11523;0.603215;0.527225;0.891224;1.13723;0.851229;0.937214;0.570225;1.07821;0.894224;0.804229;0.996226
;0.0882113;0.208222;0.125231;0.337219;0.210229;0.212229;0.127227;0.550207;0.163234;0.563216;0.329217;0.496205;0.651229;0.789238;0.693214;0.767227;0.783225;0.449232;0.446235;0.370223;0.403209;0.410219;0.536233;1.20022;0.410211;0.768222;1.02423;0.247235;0.684219;0.690237;0.933223;1.17922;0.893237;0.490229;0.61022;0.693223;0.934231;0.885214;1.05623
;0.134225;0.256234;0.166219;0.388211;0.251235;0.336226;0.168222;0.130213;0.284227;0.130214;0.369227;0.53623;0.691222;0.836221;0.736233;0.829236;0.823209;0.529234;0.487221;0.410233;0.485207;0.572222;0.657234;0.125216;0.450207;0.811229;1.07023;0.407219;0.804205;0.730222;1.01422;1.21923;1.02523;0.653211;0.650229;0.734205;0.974224;1.00523;0.368226
;0.180212;0.124231;0.206224;0.445229;0.294217;0.380217;0.209214;0.170223;0.324227;0.170223;0.412224;0.580219;0.733229;0.906229;0.779219;0.88123;0.873232;0.56923;0.64921;0.491227;0.565239;0.613216;0.737212;0.285222;0.490226;0.852224;1.12621;0.52721;0.845224;0.811226;1.05622;1.28322;1.07223;0.693209;0.973225;0.774224;1.09522;1.04522;0.488221
;0.0852247;0.165222;0.247226;0.165223;0.335227;0.423224;0.290223;0.253229;0.364226;0.21021;0.453206;0.621211;0.774232;0.126226;0.829205;0.124231;0.126222;0.772205;0.690219;0.531231;0.647229;0.693227;0.777231;0.448229;0.693229;0.894205;0.331229;0.735221;0.892231;0.894207;1.10422;0.209217;1.11224;0.773214;1.01323;0.815205;1.13823;1.09122;0.568216
;0.125211;0.212236;0.290221;0.252227;0.383214;0.480226;0.331226;0.334226;0.502205;0.250233;0.494216;0.708232;0.814214;0.246221;0.247229;0.24423;0.246231;0.817207;0.731234;0.571229;0.729223;0.733222;0.817237;0.60921;0.773221;0.934209;0.371219;0.782214;0.936227;0.935216;1.14522;0.370237;1.15522;0.813222;1.05423;0.901218;1.18222;1.13223;0.889227
;0.181212;0.0852358;0.330231;0.0902113;0.126229;0.541238;0.371226;0.417234;0.170233;0.290231;0.534222;0.748203;0.869221;0.327211;0.327229;0.489232;0.366214;0.899219;0.772212;0.612229;0.813225;0.371231;0.898223;0.689222;0.815212;0.974229;0.781228;0.363211;0.97623;0.978219;1.19022;0.652229;1.20322;0.853237;1.09522;0.941218;1.22422;1.17422;0.97021
;0.0892117;0.128234;0.130219;0.133219;0.168222;0.168214;0.411232;0.463224;0.251227;0.330229;0.576205;0.165233;0.913209;0.408234;0.367227;0.529227;0.446223;0.244219;0.854229;0.653211;0.855234;0.411232;0.941223;0.73021;0.863216;1.01422;0.822211;0.443223;1.01823;1.02222;0.484231;0.732223;1.24323;0.893233;1.13823;0.982211;1.26722;1.21522;1.05021
;0.135225;0.169231;0.171221;0.174229;0.211227;0.249224;0.462229;0.510217;0.291219;0.411224;0.616226;0.205211;0.130209;0.448226;0.449224;0.572236;0.567234;0.364232;0.894211;0.694216;0.902223;0.532222;0.982229;0.850217;0.910209;1.06823;0.864214;0.524222;1.05921;1.06722;0.604213;0.855236;0.249227;1.01523;1.17822;1.02222;1.32322;1.25622;1.13522
;0.176211;0.214227;0.216226;0.218227;0.252217;0.293219;0.504213;0.564207;0.331227;0.492223;0.656235;0.326221;0.210214;0.653207;0.491214;0.612209;0.607232;0.404222;0.935219;0.775216;0.943227;0.572234;1.02222;0.891224;0.953206;1.15522;0.904218;0.564232;1.09922;0.365226;0.647217;0.895232;0.529226;1.06021;1.21823;1.06423;0.444233;1.29823;1.22521
;0.0842247;0.263222;0.261231;0.260211;0.295207;0.334229;0.558235;0.128224;0.417234;0.533233;0.705225;0.366222;0.290229;0.695229;0.537212;0.659224;0.649227;0.525209;0.985234;0.83021;0.983229;0.613223;1.07121;0.93121;0.291212;1.21022;0.950236;0.604227;0.249225;0.445214;0.849229;0.935239;0.609217;1.10123;1.25923;1.11423;0.648216;0.527225;1.26723
;0.131211;0.131236;0.301231;0.301216;0.335222;0.380227;0.16321;0.208226;0.457213;0.575209;0.751223;0.449205;0.330223;0.124219;0.579223;0.702228;0.691212;0.645217;1.02822;0.892217;0.454219;0.656226;1.11422;0.973219;0.491223;1.25024;0.994222;0.725209;0.449222;0.565225;0.929227;1.06623;0.650218;1.14722;1.30623;1.17323;0.689219;0.728213;1.31223
;0.182212;0.176234;0.0882186;0.347226;0.376214;0.0832103;0.244226;0.291207;0.497221;0.617205;0.79322;0.530225;0.451224;0.164231;0.625223;0.20821;0.735219;0.689209;0.127234;0.168214;0.494209;0.697219;0.326212;1.01623;0.571204;0.247231;0.203225;0.849229;0.65021;0.767226;0.971229;0.290236;0.732237;0.408231;1.35622;0.365219;0.810207;0.768231;1.36022
;0.0892113;0.223231;0.132221;0.392211;0.429235;0.123229;0.324226;0.371213;0.539221;0.658219;0.84123;0.576225;0.532222;0.324221;0.673217;0.411224;0.789209;0.733221;0.247229;0.329229;0.534216;0.777212;0.366237;1.05923;0.653219;0.287234;0.324214;0.892234;0.772223;0.848227;1.01623;0.450237;0.813229;0.528219;0.24421;0.486217;0.893217;0.888233;1.41222
;0.137225;0.0842223;0.173224;0.444223;0.129222;0.163227;0.370235;0.414212;0.583205;0.709219;0.0892283;0.61923;0.573214;0.407223;0.164223;0.451236;0.330229;0.773223;0.407227;0.369233;0.616216;0.824221;0.446209;0.40621;0.736224;0.447224;0.404229;0.932216;0.856229;0.932231;1.06022;0.530234;0.893211;0.609229;0.404224;0.728223;0.941231;0.929219;0.486214
;0.179212;0.138231;0.214231;0.0882164;0.169235;0.203218;0.411222;0.455234;0.167227;0.209229;0.129236;0.661203;0.620233;0.447238;0.287222;0.491231;0.370229;0.817226;0.527221;0.409229;0.656238;0.865229;0.566211;0.446219;0.816226;0.527233;0.486222;1.01622;0.899205;0.977227;1.10222;0.691231;0.934224;0.689224;0.56823;0.768224;0.983219;1.09722;0.526235
;0.0882113;0.180227;0.261226;0.172229;0.250217;0.243209;0.452214;0.497235;0.247221;0.290216;0.169206;0.17123;0.662218;0.487227;0.327219;0.531219;0.492232;0.858229;0.608235;0.490238;0.701239;0.908225;0.732234;0.527217;0.856217;0.647225;0.526229;1.06022;0.939226;0.20921;0.566233;0.732227;0.975204;0.772217;0.608218;0.852217;1.03222;1.14121;0.566221
;0.130212;0.224234;0.308231;0.212223;0.297207;0.284226;0.499229;0.538216;0.370233;0.330218;0.209222;0.211233;0.711217;0.529226;0.367217;0.576227;0.575223;0.169226;0.64821;0.530219;0.743218;0.24421;0.776223;0.567234;0.898211;0.687227;0.646222;0.205225;0.984235;0.289227;0.606222;0.815221;1.05523;0.855223;0.72822;0.895226;0.651223;1.18122;0.606229
;0.176225;0.270236;0.365231;0.254211;0.337222;0.325224;0.166223;0.581223;0.413227;0.370205;0.330234;0.251228;0.250216;0.570222;0.407231;0.616231;0.616227;0.370228;0.771233;0.611218;0.831223;0.405217;0.816231;0.64821;0.940216;0.769217;0.686222;0.405212;1.02721;0.489223;0.646204;0.901238;1.10523;0.936218;0.76923;0.950223;0.692233;1.24123;0.726222
;0.0902117;0.0852273;0.0882209;0.343211;0.379223;0.366219;0.247227;0.0852163;0.455205;0.454233;0.410227;0.291225;0.330211;0.610233;0.447223;0.656238;0.657236;0.411232;0.813212;0.693218;0.872229;0.446233;0.905205;0.688227;0.980216;0.849223;0.766229;0.445225;1.07423;0.690229;0.730233;1.00421;1.14923;0.985226;0.84923;0.327205;0.812219;0.290231;0.926238
;0.145225;0.126222;0.129231;0.0872233;0.423214;0.406229;0.288213;0.166221;0.496227;0.536229;0.451226;0.331223;0.370227;0.691216;0.487231;0.706231;0.701209;0.451207;0.856232;0.744229;0.916617;0.566216;0.204222;0.768224;1.02323;0.889229;0.806224;0.48521;0.487227;0.732224;0.773226;1.05923;1.19421;1.02721;0.890218;0.408213;0.935237;0.690229;0.968213
;0.186211;0.171236;0.209224;0.127216;0.0862328;0.446214;0.334228;0.206213;0.0862209;0.579224;0.491225;0.455221;0.411232;0.734227;0.527212;0.746227;0.742229;0.613229;0.912236;0.484229;0.964207;0.650219;0.244234;0.891211;1.06923;0.974216;0.847218;0.565223;0.527225;0.858224;0.814229;0.568226;0.125229;1.06923;0.932226;0.651227;0.976232;0.811221;1.00822
;0.0892113;0.213231;0.250231;0.167211;0.207222;0.529217;0.374232;0.329235;0.126219;0.621217;0.532222;0.49721;0.451218;0.775207;0.615225;0.246209;0.785221;0.742218;0.167223;0.56521;0.205216;0.691205;0.365225;0.93222;1.13021;1.01523;0.888213;0.647231;0.567235;0.943229;0.894229;0.608234;0.205224;1.11421;0.975225;0.735227;1.01623;0.851211;1.04822
;0.131212;0.254234;0.296219;0.211211;0.247222;0.0902182;0.414226;0.410207;0.206221;0.170217;0.572231;0.584218;0.491214;0.819221;0.656218;0.286227;0.884223;0.782223;0.207214;0.646231;0.325219;0.734229;0.406231;0.974229;0.250227;1.06722;0.931216;0.687232;0.728223;0.405224;0.975221;0.648236;0.445234;1.16322;1.01823;0.776229;1.05823;0.892219;1.08822
;0.176225;0.0842223;0.126231;0.252226;0.288217;0.130219;0.455212;0.457224;0.246213;0.250219;0.614216;0.637221;0.574223;0.864239;0.698219;0.406239;0.251212;0.827222;0.287217;0.689229;0.365234;0.775234;0.446226;1.01622;0.290204;1.11923;0.370229;0.727213;0.809211;0.485219;1.02522;0.729221;0.688224;1.22022;1.06121;0.899231;1.09823;1.01521;1.13122
;0.0892247;0.127231;0.167231;0.303211;0.328214;0.210226;0.510226;0.499217;0.326223;0.291229;0.655235;0.0862308;0.621216;0.207226;0.746214;0.528218;0.291227;0.868229;0.529219;0.72923;0.528219;0.819221;0.60621;1.07223;0.411229;0.285227;0.451229;0.768219;0.850215;0.52521;1.07323;0.769214;0.728223;0.203228;1.10322;0.939214;1.14922;1.05621;1.2272
;0.148212;0.169234;0.210226;0.343227;0.369232;0.296214;0.0842142;0.543223;0.366219;0.373218;0.695217;0.289222;0.661214;0.287239;0.799214;0.570236;0.371207;0.935226;0.570212;0.769229;0.689218;0.859221;0.646223;0.246216;0.492216;0.447219;0.653219;0.848227;0.891209;0.808222;1.11623;0.890218;0.889239;0.563217;1.16021;0.980205;1.21021;1.17722;1.26722
;0.201211;0.213227;0.254224;0.383229;0.424223;0.338209;0.124229;0.205235;0.407227;0.413216;0.742225;0.369223;0.716229;0.327221;0.847229;0.610216;0.452209;0.249227;0.65521;0.818207;0.732227;0.922228;0.726209;0.528229;0.532211;0.567229;0.693213;0.888212;0.932222;0.849227;1.16222;0.932211;0.975222;0.603209;0.485225;1.02122;0.167219;1.2182;1.31321
;0.0852117;0.272236;0.294231;0.440219;0.0852267;0.383227;0.204213;0.289224;0.494221;0.45321;0.792205;0.409232;0.760229;0.407219;0.212229;0.695209;0.494237;0.32922;0.736227;0.867209;0.774219;0.130221;0.76622;0.573233;0.573206;0.607217;0.733227;0.931229;0.973222;0.890217;0.370229;0.975239;1.02222;0.764232;0.605229;1.06121;0.36722;1.30222;1.37822
;0.127211;0.128234;0.0882258;0.219229;0.125207;0.423238;0.284226;0.329217;0.535227;0.493233;0.127222;0.533225;0.249221;0.448222;0.295231;0.758224;0.576232;0.411229;0.780205;0.922233;0.815229;0.170221;0.807223;0.656234;0.695207;0.647229;0.814217;1.01622;1.02522;0.932227;0.450204;1.01521;1.06422;0.885214;0.685221;1.10624;0.570222;1.35022;0.247224
;0.170225;0.169236;0.128231;0.264211;0.165222;0.469229;0.325232;0.413229;0.332221;0.577224;0.167226;0.573221;0.289209;0.528216;0.416223;0.166209;0.616216;0.491207;0.829234;0.0842113;0.407223;0.370223;0.888223;0.69622;0.736223;0.687224;0.936211;1.09622;0.20623;1.02923;0.491233;1.05521;1.11123;0.925234;0.891214;1.14723;0.610231;1.39623;0.527209
;0.0912113;0.0892273;0.169221;0.131226;0.248217;0.524229;0.370226;0.460223;0.376221;0.621229;0.208205;0.658205;0.412222;0.570229;0.543222;0.366223;0.699214;0.571222;0.209219;0.448214;0.447209;0.530205;0.928226;0.737231;0.779225;0.808209;0.977221;1.13623;0.447226;0.12421;0.652224;1.09522;0.532222;1.00923;0.932226;0.530204;0.69521;0.563234;0.569234
;0.134225;0.134234;0.210231;0.172227;0.289222;0.17321;0.452235;0.506207;0.428219;0.165233;0.329228;0.125203;0.453216;0.610238;0.584227;0.408227;0.741223;0.654229;0.249227;0.571219;0.569207;0.611225;1.08823;0.780219;0.821215;0.892234;1.01922;1.18522;0.648215;0.524225;0.774221;1.18222;0.612209;1.04921;0.985222;0.691234;0.739227;0.643231;0.649237
;0.183212;0.174231;0.251219;0.255211;0.335214;0.215219;0.492221;0.169216;0.0892267;0.205216;0.409216;0.247229;0.493214;0.650229;0.665227;0.488231;0.781223;0.695229;0.329217;0.698229;0.655218;0.733217;1.13321;0.821219;0.907226;0.949205;1.06222;1.22523;0.770227;0.564227;0.816233;1.24022;0.652234;1.08923;1.03623;0.731221;0.779223;0.684225;0.889229
;0.0902113;0.217236;0.294224;0.308211;0.379235;0.258218;0.537227;0.250229;0.210221;0.245224;0.489206;0.328207;0.534214;0.693221;0.717222;0.530209;0.866232;0.735229;0.409238;0.738229;0.742221;0.775234;1.17522;0.862222;0.947223;0.367218;0.284205;1.26922;0.934212;0.604229;0.857223;1.29324;0.814214;1.13224;0.33023;0.86023;0.819232;0.724231;0.975217
;0.130225;0.262222;0.336231;0.0902185;0.424229;0.304224;0.130229;0.331222;0.251205;0.328207;0.529231;0.368221;0.574227;0.782214;0.165223;0.573227;0.911214;0.775219;0.570235;0.779216;0.788231;0.815224;0.169232;0.902239;0.287214;0.568205;0.527219;0.326215;0.974232;0.646223;0.897229;0.489223;0.934217;1.17323;0.490203;0.903227;0.860233;0.764231;1.01522
;0.176212;0.0892273;0.0892209;0.130227;0.127217;0.348214;0.170223;0.372226;0.291205;0.408229;0.570234;0.40823;0.614214;0.164221;0.285222;0.613211;0.131237;0.817217;0.611205;0.829231;0.835227;0.858239;0.209223;0.168235;0.327225;0.650222;0.56823;0.44721;1.02421;0.686217;0.93923;0.610211;0.976227;1.21721;0.731222;0.943205;0.900214;0.804233;1.05623
;0.0872247;0.130234;0.129231;0.170226;0.167223;0.406227;0.291214;0.412224;0.334223;0.451229;0.61322;0.448223;0.667216;0.204222;0.406227;0.660238;0.171212;0.864222;0.651234;0.880227;0.210219;0.898234;0.610224;0.208239;0.40723;0.690217;0.650211;0.48721;0.288223;0.728211;0.981229;0.650238;1.01722;1.26422;0.771211;0.989231;0.958222;0.884232;1.09622
;0.141211;0.170236;0.171231;0.210216;0.296222;0.0872291;0.334212;0.454213;0.376221;0.491219;0.653227;0.488232;0.288221;0.450221;0.446229;0.708228;0.291236;0.918226;0.692229;0.939231;0.450225;0.940219;0.650212;0.530239;0.569204;0.735231;0.690231;0.527231;0.328229;0.768213;1.02122;0.690227;1.09723;1.30523;0.895218;1.04622;0.36621;0.925233;1.14322
;0.193212;0.218222;0.213231;0.251211;0.0842224;0.168226;0.375232;0.500217;0.434218;0.531219;0.332225;0.538231;0.408218;0.491234;0.490214;0.754216;0.331223;0.251228;0.732227;0.290222;0.570209;0.982227;0.690234;0.571222;0.609226;0.816233;0.773213;0.728227;0.488223;0.979229;1.06121;0.730236;1.13722;1.35323;0.942216;0.404234;0.487223;0.965217;1.18323
;0.0912117;0.259231;0.253219;0.292229;0.254235;0.211229;0.416227;0.541207;0.483224;0.572209;0.372222;0.580219;0.452227;0.531207;0.532227;0.814231;0.411221;0.331229;0.773229;0.372207;0.611219;1.03022;0.734234;0.651231;0.650226;0.856227;0.813216;0.768232;0.568219;0.487226;1.10523;0.812229;1.1802;0.603216;0.984226;0.48621;0.689224;1.00823;1.2392
;0.148211;0.0862273;0.298224;0.335211;0.299214;0.297209;0.471226;0.606234;0.168233;0.612229;0.412234;0.628219;0.494229;0.576221;0.572225;0.287209;0.492209;0.371223;0.819214;0.452217;0.692225;1.07522;0.774216;0.691232;0.690227;0.913217;0.895221;0.808216;0.608229;0.649223;1.15221;0.852229;1.22722;0.643231;1.02621;0.566221;0.72921;1.04823;0.164217
;0.198225;0.127236;0.344226;0.376223;0.347207;0.383214;0.0882317;0.126234;0.208226;0.657231;0.452217;0.692205;0.534229;0.617214;0.662211;0.327209;0.532229;0.412205;0.871236;0.534215;0.732231;0.325212;0.814231;0.77622;0.773227;0.283227;0.935226;0.852229;0.688229;0.731222;0.406229;0.892226;1.2802;0.723214;1.07122;0.646222;0.894231;1.08821;0.364239
;0.0912247;0.227234;0.0832209;0.418211;0.0902328;0.436226;0.130228;0.249207;0.249234;0.126218;0.496216;0.207218;0.325224;0.660238;0.706237;0.368228;0.572219;0.453234;0.919229;0.574229;0.772229;0.365221;0.854211;0.904231;0.814216;0.444232;0.975216;0.893234;0.728216;0.77323;0.526204;0.933217;0.409224;0.806233;1.11723;0.686221;0.936226;1.12923;0.524217
;0.147212;0.0882342;0.125226;0.133223;0.132235;0.47621;0.171222;0.290223;0.290227;0.167219;0.53723;0.248228;0.365217;0.701211;0.761233;0.408224;0.653214;0.493234;0.374227;0.654231;0.819231;0.448225;0.894214;0.95621;0.854223;0.524227;1.06121;0.934227;0.849231;0.813227;0.686217;1.01623;0.44923;0.847224;0.48621;0.727229;0.989224;1.17022;0.605221
;0.194211;0.129231;0.166231;0.173211;0.172222;0.0842182;0.211221;0.331222;0.330213;0.287231;0.581235;0.371221;0.405214;0.741227;0.816223;0.579211;0.694219;0.533221;0.495212;0.737216;0.864223;0.568231;0.93421;0.323222;0.900216;0.606229;1.10423;0.974221;0.941205;0.854224;0.726205;1.05723;0.489216;0.888224;0.727226;0.850218;1.03722;1.21323;0.685221
;0.0832247;0.173236;0.206224;0.213226;0.262232;0.287229;0.251226;0.374229;0.370219;0.327229;0.165205;0.411207;0.447222;0.243223;0.207223;0.624219;0.735225;0.574207;0.536223;0.779239;0.916223;0.651224;0.978212;0.445216;0.991229;0.647231;1.14822;1.0302;0.985227;0.894211;0.767217;1.10222;0.569223;0.928218;0.887224;0.891219;1.08022;1.25921;0.807223
;0.125212;0.214222;0.247231;0.256229;0.351222;0.339217;0.29121;0.417212;0.410218;0.367205;0.207235;0.451232;0.489224;0.323221;0.368237;0.669227;0.779216;0.698219;0.583226;0.824233;0.326231;0.696222;0.249212;0.485211;0.291227;0.687219;0.287207;0.527239;1.02622;1.01623;0.807227;1.14823;0.694217;0.970229;0.927216;0.931223;1.12624;1.30422;0.849222
;0.166211;0.260227;0.291231;0.299216;0.391217;0.388214;0.333235;0.501221;0.451217;0.409219;0.247216;0.492221;0.531218;0.488207;0.488227;0.126227;0.862205;0.739222;0.623205;0.868235;0.407229;0.738228;0.369231;0.565223;0.452224;0.727216;0.367205;0.608219;1.07521;0.249226;0.847223;1.19224;0.737217;1.06123;0.967209;0.973227;0.245216;0.89821;0.891205
